	Protein	Protein ID	Protein entry name	Gene name	Protein length	Organism	Protein Existence	Protein name	Protein Probability	Top Peptide Probability	Total peptides	Spectral count Combined	Unique spectral count Combined	Total spectral count Combined	Spectral count Ctrl_acetylated_1	Spectral count Ctrl_acetylated_2	Spectral count Ctrl_acetylated_3	Spectral count GFP_Atg8_acetylated_1	Spectral count GFP_Atg8_acetylated_2	Spectral count GFP_Atg8_acetylated_3	Unique spectral count Ctrl_acetylated_1	Unique spectral count Ctrl_acetylated_2	Unique spectral count Ctrl_acetylated_3	Unique spectral count GFP_Atg8_acetylated_1	Unique spectral count GFP_Atg8_acetylated_2	Unique spectral count GFP_Atg8_acetylated_3	Total spectral count Ctrl_acetylated_1	Total spectral count Ctrl_acetylated_2	Total spectral count Ctrl_acetylated_3	Total spectral count GFP_Atg8_acetylated_1	Total spectral count GFP_Atg8_acetylated_2	Total spectral count GFP_Atg8_acetylated_3	Intensity Ctrl_acetylated_1	Intensity Ctrl_acetylated_2	Intensity Ctrl_acetylated_3	Intensity GFP_Atg8_acetylated_1	Intensity GFP_Atg8_acetylated_2	Intensity GFP_Atg8_acetylated_3	LFQ intensity Ctrl_acetylated_1	LFQ intensity Ctrl_acetylated_2	LFQ intensity Ctrl_acetylated_3	LFQ intensity GFP_Atg8_acetylated_1	LFQ intensity GFP_Atg8_acetylated_2	LFQ intensity GFP_Atg8_acetylated_3	Indistinguishable Proteins	Protein reported by software	Representative protein	Potential contaminant	Leading proteins	Leading potential contaminants	Molecular weight [kDa]	Fasta header	iBAQ peptides	iBAQ intensity Ctrl_acetylated_1	iBAQ intensity Ctrl_acetylated_2	iBAQ intensity Ctrl_acetylated_3	iBAQ intensity GFP_Atg8_acetylated_1	iBAQ intensity GFP_Atg8_acetylated_2	iBAQ intensity GFP_Atg8_acetylated_3	Sequence coverage	Valid	Expression Ctrl_acetylated_1	Expression Ctrl_acetylated_2	Expression Ctrl_acetylated_3	Expression GFP_Atg8_acetylated_1	Expression GFP_Atg8_acetylated_2	Expression GFP_Atg8_acetylated_3	Missing total	Missing Ctrl_acetylated	Missing GFP_Atg8_acetylated	Missing Ctrl_acetylated_1	Missing Ctrl_acetylated_2	Missing Ctrl_acetylated_3	Missing GFP_Atg8_acetylated_1	Missing GFP_Atg8_acetylated_2	Missing GFP_Atg8_acetylated_3	Events total	Events Ctrl_acetylated	Events GFP_Atg8_acetylated	Expression Ctrl_acetylated	Expression GFP_Atg8_acetylated	P-value GFP_Atg8_acetylated vs Ctrl_acetylated	Adjusted p-value GFP_Atg8_acetylated vs Ctrl_acetylated	Average expression GFP_Atg8_acetylated vs Ctrl_acetylated	Ratio [log2] GFP_Atg8_acetylated vs Ctrl_acetylated
273	sp|P31539|HS104_YEAST	P31539	HS104_YEAST	HSP104	908	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Heat shock protein 104	1.0	0.999	7	21	21	21	5	5	1	3	5	2	5	5	1	3	5	2	5	5	1	3	5	2	11663380.0	11373930.0	7028824.0	10554850.0	8481718.0	7579730.5	7040723.0	3726163.2	3174232.8	3662927.5	5088074.5	2932895.0		P31539	P31539	False	P31539	False	101.97	sp|P31539|HS104_YEAST Heat shock protein 104 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP104 PE=1 SV=2	52	2626158.849274346	1970065.9185792073	1225809.8158426494	1918859.9736337464	1499913.1121051216	1342388.299591503	7.4	True	22.296235831215824	21.982134279973813	21.922346212321365	21.940466311819947	21.809542313614383	21.7909512183147	0	0	0	False	False	False	False	False	False	6	3	3	22.066905441170334	21.846986614583013	0.21159051027790157	0.9965342103788666	21.956946027876675	-0.2199188265873211
274	sp|P32263|P5CR_YEAST	P32263	P5CR_YEAST	PRO3	286	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Pyrroline-5-carboxylate reductase	1.0	0.999	4	17	17	17	0	3	4	3	4	3	0	3	4	3	4	3	0	3	4	3	4	3	15471377.0	14303714.0	14816893.0	16089519.0	30040166.0	11729630.0	8743520.0	5258183.5	5629592.0	6085851.5	11208604.0	4439033.0		P32263	P32263	False	P32263	False	30.11	sp|P32263|P5CR_YEAST Pyrroline-5-carboxylate reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRO3 PE=1 SV=1	17	10655650.259936245	7578328.851961418	7904092.112404014	8947232.054258984	16249463.371114979	6354232.9007138265	13.3	True	22.608726449221468	22.479007906552617	22.748968640181424	22.672928296910964	22.948957219402462	22.38887122971029	0	0	0	False	False	False	False	False	False	6	3	3	22.612234331985167	22.670252248674572	0.7578299785468716	0.9965342103788666	22.641243290329868	0.058017916689404814
275	sp|P32288|GLNA_YEAST	P32288	GLNA_YEAST	GLN1	370	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Glutamine synthetase	1.0	0.999	7	25	25	25	3	4	6	5	5	2	3	4	6	5	5	2	3	4	6	5	5	2	52530584.0	36872016.0	42166616.0	44746164.0	69529150.0	25106314.0	26343544.0	19465530.0	22404830.0	22203458.0	33919696.0	18383348.0		P32288	P32288	False	P32288	False	41.74	sp|P32288|GLNA_YEAST Glutamine synthetase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLN1 PE=1 SV=4	16	38440776.90984393	20756324.483309507	23899704.74853547	26438109.019840803	39960650.921806455	14450760.751754781	18.1	True	24.199889786287265	24.367293137826366	24.741676146965737	24.540181642086548	24.54647385369601	24.438953426937463	0	0	0	False	False	False	False	False	False	6	3	3	24.436286357026457	24.50853630757334	0.6686050741483945	0.9965342103788666	24.4724113322999	0.07224995054688321
276	sp|P32324|EF2_YEAST	P32324	EF2_YEAST	EFT2	842	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Elongation factor 2	1.0	0.999	25	185	185	185	32	31	31	26	35	30	32	31	31	26	35	30	32	31	31	26	35	30	611945150.0	470179460.0	408697570.0	466956350.0	743651140.0	409376900.0	125635760.0	98698660.0	80560310.0	88345410.0	140474560.0	84455250.0		P32324	P32324	False	P32324	False	93.23	sp|P32324|EF2_YEAST Elongation factor 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EFT2 PE=1 SV=1	46	155759511.14968184	92061780.84754144	80572714.13949558	95965032.70669046	148660994.1455255	81958356.06647436	31.6	True	26.453615596936586	26.70940200926557	26.587935602014504	26.532552441784443	26.59658758999669	26.63874099903328	0	0	0	False	False	False	False	False	False	6	3	3	26.58365106940555	26.589293676938137	0.9601130354724637	0.9965342103788666	26.586472373171844	0.0056426075325859415
277	sp|P32353|ERG3_YEAST	P32353	ERG3_YEAST	ERG3	365	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Delta(7)-sterol 5(6)-desaturase ERG3	0.9998	0.9927	2	2	2	2	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2543623.0	1922685.2	0.0	2008652.0	2039808.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0		P32353	P32353	False	P32353	False	42.7	sp|P32353|ERG3_YEAST Delta(7)-sterol 5(6)-desaturase ERG3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERG3 PE=1 SV=1	14	2127279.8073648554	1236954.42373911	0.0	1356348.3005137607	1339821.6088949107	0.0	4.1	False							6	3	3	True	True	True	True	True	True	0	0	0						
278	sp|P32377|MVD1_YEAST	P32377	MVD1_YEAST	MVD1	396	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Diphosphomevalonate decarboxylase	1.0	0.999	3	9	9	9	1	1	2	2	2	1	1	1	2	2	2	1	1	1	2	2	2	1	4692824.0	3107859.2	4207193.0	2448709.8	8376093.0	3891779.8	4208555.0	2438518.2	2069763.1	0.0	3747087.5	1790947.4		P32377	P32377	False	P32377	False	44.09	sp|P32377|MVD1_YEAST Diphosphomevalonate decarboxylase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MVD1 PE=1 SV=2	19	2891882.0514145703	1473266.401241897	2008087.366058399	1218367.4282826039	4053904.4304555682	1886350.5193679733	9.3	True	21.55383721831046	21.37044815660973	21.305403922054467	20.292928965522876	21.36819218588935	21.079348762031707	1	0	1	False	False	False	True	False	False	5	3	2	21.409896432324885	20.91348997114798	0.15782577995418476	0.9965342103788666	21.161693201736433	-0.4964064611769068
279	sp|P32379|PSA5_YEAST	P32379	PSA5_YEAST	PUP2	260	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Proteasome subunit alpha type-5	1.0	0.9983	2	5	5	5	1	1	0	1	2	0	1	1	0	1	2	0	1	1	0	1	2	0	8173730.5	7027840.0	6788743.0	7721061.0	14059499.0	4629881.0	4283595.5	3684320.0	3559729.5	4014478.0	7364423.5	2425215.2		P32379	P32379	False	P32379	False	28.6	sp|P32379|PSA5_YEAST Proteasome subunit alpha type-5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PUP2 PE=1 SV=2	14	6835844.71578227	4521342.223537512	4397492.443207731	5213669.6478598965	9234798.54625392	3045576.62336461	6.5	True	21.57933449962097	21.96584178808781	22.0877058887297	22.072681572853007	22.342995111760374	21.516738565587534	0	0	0	False	False	False	False	False	False	6	3	3	21.877627392146163	21.97747175006697	0.7179410362826796	0.9965342103788666	21.927549571106567	0.09984435792080859
280	sp|P32381|ARP2_YEAST	P32381	ARP2_YEAST	ARP2	391	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Actin-related protein 2	1.0	0.999	2	6	6	6	1	1	1	1	2	0	1	1	1	1	2	0	1	1	1	1	2	0	5754986.5	3277105.8	5542577.0	5484366.5	9327588.0	2599410.5	0.0	0.0	4084410.8	4058389.2	7710661.0	0.0		P32381	P32381	False	P32381	False	44.05	sp|P32381|ARP2_YEAST Actin-related protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARP2 PE=1 SV=1	18	3743447.2190848086	1639802.3633589605	2792434.529956083	2880371.638496708	4765214.628338452	1329934.0372607028	5.1	True	18.149569746170776	18.556010370763566	22.286066248445657	22.088376391978855	22.409277059924506	19.262736680656975	3	2	1	True	True	False	False	False	True	3	1	2	19.663882121793332	21.25346337752011	0.287205511096091	0.9965342103788666	20.45867274965672	1.5895812557267774
281	sp|P32445|RIM1_YEAST	P32445	RIM1_YEAST	RIM1	135	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Single-stranded DNA-binding protein RIM1, mitochondrial	0.9634	0.999	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	5109694.5	2737358.5	2065655.6	1791955.9	2672813.0	2224233.2	0.0	0.0	0.0	0.0	0.0	0.0		P32445	P32445	False	P32445	False	15.38	sp|P32445|RIM1_YEAST Single-stranded DNA-binding protein RIM1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIM1 PE=1 SV=1	7	8546667.435900101	3522144.6609511054	2676108.048653405	2420047.2153071873	3511204.7174381646	2926240.496821176	11.1	False							6	3	3	True	True	True	True	True	True	0	0	0						
282	sp|P32449|AROG_YEAST	P32449	AROG_YEAST	ARO4	370	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited	0.9619	0.999	1	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5087376.0	2820303.5	2279172.8	2316932.2	2494253.0	2359040.8	0.0	0.0	0.0	0.0	0.0	0.0		P32449	P32449	False	P32449	False	39.72	sp|P32449|AROG_YEAST Phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARO4 PE=1 SV=2	15	3971023.7804322485	1693472.4578094056	1377938.275236957	1460214.4033663212	1529096.381492459	1448344.6867080294	2.7	False							6	3	3	True	True	True	True	True	True	0	0	0						
283	sp|P32454|APE2_YEAST	P32454	APE2_YEAST	APE2	952	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Aminopeptidase 2, mitochondrial	1.0	0.9987	2	9	9	9	2	2	2	1	1	1	2	2	2	1	1	1	2	2	2	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		P32454	P32454	False	P32454	False	107.69	sp|P32454|APE2_YEAST Aminopeptidase 2, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APE2 PE=1 SV=4	55	0.0	0.0	0.0	0.0	0.0	0.0	2.5	False							6	3	3	True	True	True	True	True	True	0	0	0						
284	sp|P32468|CDC12_YEAST	P32468	CDC12_YEAST	CDC12	407	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Cell division control protein 12	1.0	0.999	3	7	7	7	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	10386642.0	9914176.0	4320373.0	8224720.0	8497422.0	5455320.0	5352490.5	5126819.0	2317761.0	4557563.5	4684705.5	2975198.5		P32468	P32468	False	P32468	False	46.64	sp|P32468|CDC12_YEAST Cell division control protein 12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CDC12 PE=1 SV=1	25	4864464.790591815	3571824.9467566214	1567202.0971820087	3110109.4648315688	3125595.655023227	2009592.3062353258	9.6	True	21.900722576829672	22.44250738151637	21.468670080189597	22.255731922932178	21.690380875726113	21.81161172164015	0	0	0	False	False	False	False	False	False	6	3	3	21.937300012845213	21.919241506766145	0.9531604950054682	0.9965342103788666	21.928270759805677	-0.018058506079068337
285	sp|P32471|EF1B_YEAST	P32471	EF1B_YEAST	EFB1	206	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Elongation factor 1-beta	1.0	0.9989	2	11	11	11	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	43354430.0	31645446.0	22899598.0	37767870.0	33058556.0	24050454.0	31506118.0	21814280.0	16430152.0	26045766.0	24184106.0	17458036.0		P32471	P32471	False	P32471	False	22.61	sp|P32471|EF1B_YEAST Elongation factor 1-beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EFB1 PE=1 SV=4	11	46146705.95243598	25911472.04358494	18878998.100303404	32458195.303451132	27636103.52403514	20135310.502519734	9.7	True	24.458072346548953	24.531644368506328	24.29421219422935	24.770446127556145	24.0584098211548	24.364445158130007	0	0	0	False	False	False	False	False	False	6	3	3	24.427976303094876	24.39776703561365	0.8842080827094378	0.9965342103788666	24.412871669354264	-0.030209267481225766
286	sp|P32473|ODPB_YEAST	P32473	ODPB_YEAST	PDB1	366	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	1.0	0.999	3	4	4	4	0	0	0	0	3	1	0	0	0	0	3	1	0	0	0	0	3	1	12925596.0	8314179.0	8721712.0	9606470.0	23486056.0	12520438.0	7814288.5	5079382.0	5119347.5	5618165.0	10990327.0	6144513.5		P32473	P32473	False	P32473	False	40.03	sp|P32473|ODPB_YEAST Pyruvate dehydrogenase E1 component subunit beta, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDB1 PE=1 SV=2	16	9458679.390710201	4680291.881418086	4943397.442701088	5675948.024412328	13498195.869588481	7206547.884535305	10.4	True	22.446626766973324	22.429096393927974	22.611898211634763	22.557568161252174	22.920584925728374	22.85792458376597	0	0	0	False	False	False	False	False	False	6	3	3	22.495873790845355	22.778692556915505	0.10193692671175171	0.9965342103788666	22.63728317388043	0.2828187660701502
287	sp|P32478|HS150_YEAST	P32478	HS150_YEAST	HSP150	413	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Cell wall mannoprotein HSP150	0.9998	0.9931	2	6	0	6	1	1	1	1	2	0	0	0	0	0	0	0	1	1	1	1	2	0	6479510.0	2796872.5	3491833.8	3831786.0	10474200.0	2241345.0	4845856.0	1945051.5	0.0	2674961.2	7821306.0	0.0	sp|Q03178|PIR1_YEAST	P32478	P32478	False	P32478;Q03178	False;False	41.03	sp|P32478|HS150_YEAST Cell wall mannoprotein HSP150 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSP150 PE=1 SV=2	13	5835777.459179627	1937772.85102385	2435869.2989502302	2786457.7072834414	7409060.248789909	1587790.121745314	3.9	True	21.757263780958255	21.044251771170824	19.646348200340373	21.48698713116858	22.42983204733598	18.203213624001066	2	1	1	False	False	True	False	False	True	4	2	2	20.815954584156483	20.70667760083521	0.9288179690742979	0.9965342103788666	20.761316092495846	-0.10927698332127278
288	sp|P32481|IF2G_YEAST	P32481	IF2G_YEAST	GCD11	527	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 2 subunit gamma	1.0	0.999	5	21	21	21	2	4	4	4	5	2	2	4	4	4	5	2	2	4	4	4	5	2	25658924.0	16475310.0	17731516.0	21170726.0	29490122.0	13825824.0	9853296.0	6357419.5	6275247.0	7208468.5	10744696.0	5660386.5		P32481	P32481	False	P32481	False	57.83	sp|P32481|IF2G_YEAST Eukaryotic translation initiation factor 2 subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GCD11 PE=1 SV=1	25	12017063.104944916	5935634.314293879	6432053.218880949	8005533.964676705	10847313.12500484	5093059.534136167	10.4	True	22.781118644226563	22.752884705662847	22.905610518312084	22.917161944904983	22.887975278796777	22.739526361821454	0	0	0	False	False	False	False	False	False	6	3	3	22.81320462273383	22.848221195174403	0.7753386394217514	0.9965342103788666	22.83071290895412	0.03501657244057199
289	sp|P32486|KRE6_YEAST	P32486	KRE6_YEAST	KRE6	720	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Beta-glucan synthesis-associated protein KRE6	0.9608	0.9989	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		P32486	P32486	False	P32486	False	80.07	sp|P32486|KRE6_YEAST Beta-glucan synthesis-associated protein KRE6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KRE6 PE=1 SV=2	22	0.0	0.0	0.0	0.0	0.0	0.0	1.8	False							6	3	3	True	True	True	True	True	True	0	0	0						
290	sp|P32495|NHP2_YEAST	P32495	NHP2_YEAST	NHP2	156	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	H/ACA ribonucleoprotein complex subunit NHP2	1.0	0.9988	5	23	23	23	4	3	4	5	4	3	4	3	4	5	4	3	4	3	4	5	4	3	57503224.0	34955216.0	36856436.0	41334972.0	41690370.0	33915744.0	34159292.0	17891948.0	17712472.0	16985554.0	15900558.0	16557390.0		P32495	P32495	False	P32495	False	17.11	sp|P32495|NHP2_YEAST H/ACA ribonucleoprotein complex subunit NHP2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NHP2 PE=1 SV=2	5	134654880.99691615	62967367.39798961	66847797.39371401	78152379.44011948	76674572.19866842	62468212.86619934	31.4	True	24.574718415064783	24.245681981963763	24.40263193962093	24.153705534369095	23.453428008717854	24.288029164458628	0	0	0	False	False	False	False	False	False	6	3	3	24.407677445549826	23.965054235848527	0.11731332621033747	0.9965342103788666	24.186365840699175	-0.4426232097012992
291	sp|P32497|EIF3C_YEAST	P32497	EIF3C_YEAST	NIP1	812	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 3 subunit C	1.0	0.9989	2	3	3	3	1	1	0	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	950961.0	1054013.5	463236.8	0.0	2189152.2	641436.7	0.0	604704.1	0.0	0.0	1327556.5	0.0		P32497	P32497	False	P32497	False	93.15	sp|P32497|EIF3C_YEAST Eukaryotic translation initiation factor 3 subunit C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NIP1 PE=1 SV=2	46	242049.83156155836	206377.28378723757	91324.85486834357	0.0	437626.6301264115	128417.35196271283	3.4	False		19.358744682431695			19.87119578134208		4	2	2	True	False	True	True	False	True	2	1	1	19.358744682431695	19.87119578134208			19.614970231886886	0.5124510989103861
292	sp|P32527|ZUO1_YEAST	P32527	ZUO1_YEAST	ZUO1	433	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Zuotin	1.0	0.9989	9	48	48	48	10	10	8	8	5	7	10	10	8	8	5	7	10	10	8	8	5	7	48480230.0	38893304.0	38342800.0	42343640.0	40668924.0	35933188.0	29672706.0	15796473.0	14480636.0	15796273.0	12007357.0	13996709.0		P32527	P32527	False	P32527	False	48.99	sp|P32527|ZUO1_YEAST Zuotin OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ZUO1 PE=1 SV=1	20	28381450.409428883	17515332.778158907	17385916.84439929	20014869.129195374	18698996.6116885	16546017.956624802	13.6	True	24.371576840980968	24.065973984200394	24.111991335119942	24.048981467100262	23.04826924076236	24.045641541744626	0	0	0	False	False	False	False	False	False	6	3	3	24.183180720100435	23.714297416535747	0.16521671259465456	0.9965342103788666	23.94873906831809	-0.468883303564688
293	sp|P32528|DUR1_YEAST	P32528	DUR1_YEAST	DUR1,2	1835	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Urea amidolyase	0.9868	0.9605	2	3	3	3	1	2	0	0	0	0	1	2	0	0	0	0	1	2	0	0	0	0	756422.4	348231.66	0.0	0.0	457024.66	327392.84	0.0	0.0	0.0	0.0	0.0	0.0		P32528	P32528	False	P32528	False	201.71	sp|P32528|DUR1_YEAST Urea amidolyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DUR1,2 PE=1 SV=2	97	91304.57871424766	32334.79182973118	0.0	0.0	43326.490928613995	31083.16117472944	0.9	False							6	3	3	True	True	True	True	True	True	0	0	0						
294	sp|P32529|RPA12_YEAST	P32529	RPA12_YEAST	RPA12	125	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	DNA-directed RNA polymerase I subunit RPA12	1.0	0.999	2	11	11	11	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	17481764.0	14374318.0	12397634.0	13711831.0	15224573.0	10246960.0	12480086.0	10026642.0	8467699.0	9487806.0	10522163.0	6863643.5		P32529	P32529	False	P32529	False	13.65	sp|P32529|RPA12_YEAST DNA-directed RNA polymerase I subunit RPA12 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPA12 PE=1 SV=1	4	51171149.35669026	32366877.75729719	28107523.940778628	32406342.839992516	35000217.72661162	23591892.843019675	17.6	True	23.12206821752134	23.41021002856479	23.337908259208124	23.31354367659578	22.857781917975036	23.017600416645838	0	0	0	False	False	False	False	False	False	6	3	3	23.29006216843142	23.062975337072217	0.21070107967931945	0.9965342103788666	23.176518752751818	-0.22708683135920182
295	sp|P32561|RPD3_YEAST	P32561	RPD3_YEAST	RPD3	433	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Histone deacetylase RPD3	1.0	0.999	4	5	5	5	0	0	2	0	3	0	0	0	2	0	3	0	0	0	2	0	3	0	1220921.0	1029580.75	2649437.5	2410301.0	5843091.0	818446.5	0.0	0.0	1511388.4	1353118.5	2964959.0	0.0		P32561	P32561	False	P32561	False	48.87	sp|P32561|RPD3_YEAST Histone deacetylase RPD3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPD3 PE=1 SV=1	26	549811.8878772507	356665.100980966	924110.9164098032	876380.0742425316	2066592.830868328	289897.6435749575	13.2	True	18.68613299081002	19.380556072130762	20.85181272738516	20.50375735518176	21.030434673835575	19.278819428530674	3	2	1	True	True	False	False	False	True	3	1	2	19.639500596775314	20.27100381918267	0.4075113190085248	0.9965342103788666	19.955252207978994	0.6315032224073569
296	sp|P32565|RPN2_YEAST	P32565	RPN2_YEAST	RPN2	945	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	26S proteasome regulatory subunit RPN2	0.945	0.9985	1	3	3	3	0	1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	2814908.5	2703439.5	1905191.0	2336391.5	3927803.2	2405095.2	0.0	0.0	0.0	0.0	0.0	0.0		P32565	P32565	False	P32565	False	104.17	sp|P32565|RPN2_YEAST 26S proteasome regulatory subunit RPN2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN2 PE=1 SV=4	54	610338.0315663752	450916.8304644469	319954.7271098841	409021.7659611663	668869.7823372482	410172.2255016843	1.1	False							6	3	3	True	True	True	True	True	True	0	0	0						
297	sp|P32582|CBS_YEAST	P32582	CBS_YEAST	CYS4	507	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Cystathionine beta-synthase	1.0	0.9986	2	12	12	12	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4060776.0	2166575.2	1391260.5	1815244.2	1879299.5	1713886.9	0.0	0.0	0.0	0.0	0.0	0.0		P32582	P32582	False	P32582	False	55.99	sp|P32582|CBS_YEAST Cystathionine beta-synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CYS4 PE=1 SV=1	28	1698051.713448068	696930.204175766	450603.118668906	612874.5511137472	617196.682846797	563704.9718697779	3.2	False							6	3	3	True	True	True	True	True	True	0	0	0						
298	sp|P32583|SRP40_YEAST	P32583	SRP40_YEAST	SRP40	406	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Suppressor protein SRP40	1.0	0.999	9	63	63	63	11	10	12	8	13	9	11	10	12	8	13	9	11	10	12	8	13	9	1343332100.0	842070460.0	596398500.0	786453400.0	774917700.0	768771460.0	671844350.0	490170370.0	669724900.0	545050300.0	959699700.0	441926850.0		P32583	P32583	False	P32583	False	40.99	sp|P32583|SRP40_YEAST Suppressor protein SRP40 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRP40 PE=1 SV=2	7	2246907856.168172	1083487593.9098375	772649044.7172402	1062110044.4708878	1017989168.6647484	1011409315.8272885	20.7	True	28.872495470947822	29.0215828846219	29.6433630696336	29.15771473063363	29.368861750745786	29.026289572804814	0	0	0	False	False	False	False	False	False	6	3	3	29.179147141734443	29.184288684728074	0.982837685833963	0.9965342103788666	29.18171791323126	0.005141542993630566
