	Protein	Protein ID	Protein entry name	Gene name	Protein length	Organism	Protein Existence	Protein name	Protein Probability	Top Peptide Probability	Total peptides	Spectral count Combined	Unique spectral count Combined	Total spectral count Combined	Spectral count Ctrl_untreated_1	Spectral count Ctrl_untreated_2	Spectral count Ctrl_untreated_3	Spectral count GFP_Atg8_untreated_1	Spectral count GFP_Atg8_untreated_2	Spectral count GFP_Atg8_untreated_3	Unique spectral count Ctrl_untreated_1	Unique spectral count Ctrl_untreated_2	Unique spectral count Ctrl_untreated_3	Unique spectral count GFP_Atg8_untreated_1	Unique spectral count GFP_Atg8_untreated_2	Unique spectral count GFP_Atg8_untreated_3	Total spectral count Ctrl_untreated_1	Total spectral count Ctrl_untreated_2	Total spectral count Ctrl_untreated_3	Total spectral count GFP_Atg8_untreated_1	Total spectral count GFP_Atg8_untreated_2	Total spectral count GFP_Atg8_untreated_3	Intensity Ctrl_untreated_1	Intensity Ctrl_untreated_2	Intensity Ctrl_untreated_3	Intensity GFP_Atg8_untreated_1	Intensity GFP_Atg8_untreated_2	Intensity GFP_Atg8_untreated_3	LFQ intensity Ctrl_untreated_1	LFQ intensity Ctrl_untreated_2	LFQ intensity Ctrl_untreated_3	LFQ intensity GFP_Atg8_untreated_1	LFQ intensity GFP_Atg8_untreated_2	LFQ intensity GFP_Atg8_untreated_3	Indistinguishable Proteins	Protein reported by software	Representative protein	Potential contaminant	Leading proteins	Leading potential contaminants	Molecular weight [kDa]	Fasta header	iBAQ peptides	iBAQ intensity Ctrl_untreated_1	iBAQ intensity Ctrl_untreated_2	iBAQ intensity Ctrl_untreated_3	iBAQ intensity GFP_Atg8_untreated_1	iBAQ intensity GFP_Atg8_untreated_2	iBAQ intensity GFP_Atg8_untreated_3	Sequence coverage	Valid	Expression Ctrl_untreated_1	Expression Ctrl_untreated_2	Expression Ctrl_untreated_3	Expression GFP_Atg8_untreated_1	Expression GFP_Atg8_untreated_2	Expression GFP_Atg8_untreated_3	Missing total	Missing Ctrl_untreated	Missing GFP_Atg8_untreated	Missing Ctrl_untreated_1	Missing Ctrl_untreated_2	Missing Ctrl_untreated_3	Missing GFP_Atg8_untreated_1	Missing GFP_Atg8_untreated_2	Missing GFP_Atg8_untreated_3	Events total	Events Ctrl_untreated	Events GFP_Atg8_untreated	Expression Ctrl_untreated	Expression GFP_Atg8_untreated	P-value GFP_Atg8_untreated vs Ctrl_untreated	Adjusted p-value GFP_Atg8_untreated vs Ctrl_untreated	Average expression GFP_Atg8_untreated vs Ctrl_untreated	Ratio [log2] GFP_Atg8_untreated vs Ctrl_untreated
183	sp|P32905|RSSA1_YEAST	P32905	RSSA1_YEAST	RPS0A	252	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	40S ribosomal protein S0-A	1.0	0.999	2	10	0	10	2	2	2	0	2	2	0	0	0	0	0	0	2	2	2	0	2	2	5547076.5	5185466.5	6459671.5	4260892.0	6727159.0	8729911.0	3131646.2	2898713.5	3650333.0	2282788.2	3805520.5	4921303.0	sp|P46654|RSSA2_YEAST	P32905	P32905	False	P32905;P46654	False;False	28.01	sp|P32905|RSSA1_YEAST 40S ribosomal protein S0-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS0A PE=1 SV=3	12	3185378.794313373	2885619.5005938224	3914649.1620488353	2419629.672586283	4203783.131382453	5024362.722548689	11.9	True	21.87834473150068	21.929799618896276	21.610586039123884	21.163159377968935	21.363983800321204	22.11183105560749	0	0	0	False	False	False	False	False	False	6	3	3	21.806243463173615	21.546324744632543	0.41043768933950825	0.9841555191928069	21.67628410390308	-0.25991871854107274
184	sp|P33302|PDR5_YEAST	P33302	PDR5_YEAST	PDR5	1511	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Pleiotropic ABC efflux transporter of multiple drugs	1.0	0.999	14	20	15	20	0	0	5	0	15	0	0	0	4	0	11	0	0	0	5	0	15	0	6553948.0	5140814.0	38070356.0	11723375.0	85054870.0	14885738.0	1264634.2	995116.9	5510487.0	2393979.2	12039569.0	2558986.5		P33302	P33302	False	P33302	False	170.33	sp|P33302|PDR5_YEAST Pleiotropic ABC efflux transporter of multiple drugs OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDR5 PE=1 SV=1	67	674072.1185369716	512376.9280813861	4132147.2969537973	1192360.2128039964	9519502.210335456	1534433.1864440828	9.9	True	20.57014363970519	20.387324789383488	22.204737785325566	21.231772984815773	23.025601849920097	21.168363247449385	0	0	0	False	False	False	False	False	False	6	3	3	21.05406873813808	21.80857936072842	0.33722631693210114	0.9841555191928069	21.43132404943325	0.7545106225903382
185	sp|P33322|CBF5_YEAST	P33322	CBF5_YEAST	CBF5	483	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	H/ACA ribonucleoprotein complex subunit CBF5	1.0	0.999	5	11	11	11	1	0	3	1	5	1	1	0	3	1	5	1	1	0	3	1	5	1	797401.7	610633.4	13914512.0	3926480.8	28643212.0	2836296.0	789301.1	0.0	6246197.5	1953756.0	10317700.0	1887500.0		P33322	P33322	False	P33322	False	54.67	sp|P33322|CBF5_YEAST H/ACA ribonucleoprotein complex subunit CBF5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CBF5 PE=1 SV=1	24	228951.81504432415	169903.2909337962	4216192.165586011	1114863.9125939275	8949532.145309146	816192.7362440439	15.1	True	19.890071164117355	19.8379198136979	22.385536146912468	20.938612671042097	22.802939507449754	20.729267355464966	1	1	0	False	True	False	False	False	False	5	2	3	20.704509041575907	21.490273177985603	0.4236795447899913	0.9841555191928069	21.097391109780755	0.7857641364096963
186	sp|P33442|RS3A1_YEAST	P33442	RS3A1_YEAST	RPS1A	255	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	40S ribosomal protein S1-A	1.0	0.999	12	77	15	77	10	12	16	12	15	12	2	2	4	2	3	2	10	12	16	12	15	12	166165330.0	137099980.0	253960200.0	194017780.0	321501800.0	213546340.0	36736176.0	30788464.0	59766744.0	43522908.0	75520050.0	44767228.0		P33442	P33442	False	P33442	False	28.73	sp|P33442|RS3A1_YEAST 40S ribosomal protein S1-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS1A PE=1 SV=2	17	67354973.30027072	53854369.70615829	108637658.86442344	77771814.39069857	141815710.1297201	86755222.04328176	45.1	True	25.430553053047266	25.338704859746436	25.64382900390793	25.416065416208056	25.674677823268524	25.297161794818006	0	0	0	False	False	False	False	False	False	6	3	3	25.471028972233878	25.46263501143153	0.9556668878617718	0.9841555191928069	25.466831991832706	-0.008393960802347777
187	sp|P34164|SIP2_YEAST	P34164	SIP2_YEAST	SIP2	415	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	SNF1 protein kinase subunit beta-2	1.0	0.999	4	4	4	6	0	0	1	0	3	0	0	0	1	0	3	0	0	0	2	0	4	0	0.0	0.0	5524907.0	621586.1	10680402.0	695865.06	0.0	0.0	2074254.8	0.0	4072059.5	385066.22		P34164	P34164	False	P34164	False	46.38	sp|P34164|SIP2_YEAST SNF1 protein kinase subunit beta-2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SIP2 PE=1 SV=3	25	0.0	0.0	1607121.1713807608	169430.2325384095	3203593.8212121995	192237.2019996872	10.6	True	18.638141143300704	18.42531750621642	20.795151084596565	20.011082753049624	21.461648650404427	18.435969184156562	3	2	1	True	True	False	True	False	False	3	1	2	19.286203244704563	19.96956686253687	0.5276350025144513	0.9841555191928069	19.627885053620716	0.6833636178323061
188	sp|P34167|IF4B_YEAST	P34167	IF4B_YEAST	TIF3	436	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 4B	0.9587	0.9988	1	2	2	2	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	287685.47	246801.16	279766.97	460021.53	566089.75	555519.0	0.0	0.0	0.0	0.0	0.0	0.0		P34167	P34167	False	P34167	False	48.49	sp|P34167|IF4B_YEAST Eukaryotic translation initiation factor 4B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF3 PE=1 SV=1	28	70800.78479718688	58860.18769121428	72661.11650322255	111956.61217180493	151606.2538583318	137022.94601698485	3.0	False							6	3	3	True	True	True	True	True	True	0	0	0						
189	sp|P34730|BMH2_YEAST	P34730	BMH2_YEAST	BMH2	273	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Protein BMH2	0.9989	0.999	8	1	1	18	0	1	0	0	0	0	0	1	0	0	0	0	4	5	4	2	2	1	1806331.8	1741278.5	2063841.5	1785851.8	3347733.0	2736882.5	0.0	0.0	0.0	0.0	0.0	0.0		P34730	P34730	False	P34730	False	31.04	sp|P34730|BMH2_YEAST Protein BMH2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BMH2 PE=1 SV=3	15	829821.0433858491	775192.3103643247	1000572.9113100083	811304.3008124356	1673591.3051881038	1260135.6791835208	5.1	False							6	3	3	True	True	True	True	True	True	0	0	0						
190	sp|P34760|TSA1_YEAST	P34760	TSA1_YEAST	TSA1	196	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Peroxiredoxin TSA1	1.0	0.999	8	38	32	38	6	5	7	5	9	6	5	4	6	4	8	5	6	5	7	5	9	6	80797600.0	54389704.0	99150140.0	76715420.0	94885010.0	95721620.0	24123352.0	18271014.0	32102770.0	23869538.0	32818262.0	30334008.0		P34760	P34760	False	P34760	False	21.58	sp|P34760|TSA1_YEAST Peroxiredoxin TSA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TSA1 PE=1 SV=3	13	42828541.37472193	27938675.941352475	55464313.05031171	40213227.99442411	54732352.07987233	50853295.519451655	51.0	True	24.823781981316575	24.58587166741786	24.747183841024885	24.549461105189568	24.472316941564845	24.735654938222265	0	0	0	False	False	False	False	False	False	6	3	3	24.71894582991977	24.585810994992226	0.31817029513673656	0.9841555191928069	24.652378412456	-0.13313483492754585
191	sp|P35691|TCTP_YEAST	P35691	TCTP_YEAST	TMA19	167	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Translationally-controlled tumor protein homolog	1.0	0.999	5	22	22	22	4	5	4	3	3	3	4	5	4	3	3	3	4	5	4	3	3	3	22463366.0	17595880.0	19275970.0	21104920.0	22345268.0	27857196.0	8780499.0	7187732.5	7783947.5	8464891.0	9275216.0	11230928.0		P35691	P35691	False	P35691	False	18.73	sp|P35691|TCTP_YEAST Translationally-controlled tumor protein homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TMA19 PE=1 SV=1	8	19349200.35048192	14687689.465771932	17522251.667483047	17977253.590173036	20945244.645909242	24049155.335684255	31.7	True	23.365726430330334	23.23992358826563	22.703059939595164	23.053853858348326	22.649270887922984	23.302195946982042	0	0	0	False	False	False	False	False	False	6	3	3	23.102903319397043	23.001773564417785	0.7056722081373721	0.9841555191928069	23.052338441907416	-0.10112975497925802
192	sp|P35997|RS27A_YEAST	P35997	RS27A_YEAST	RPS27A	82	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	40S ribosomal protein S27-A	1.0	0.999	5	29	0	29	4	4	6	4	7	4	0	0	0	0	0	0	4	4	6	4	7	4	79065320.0	79253890.0	147643570.0	114937420.0	209771660.0	111999060.0	22529520.0	20784956.0	39325576.0	28586300.0	52714572.0	28491378.0	sp|P38711|RS27B_YEAST	P35997	P35997	False	P35997;P38711	False;False	8.87	sp|P35997|RS27A_YEAST 40S ribosomal protein S27-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPS27A PE=1 SV=1	4	136208502.0966996	132310123.19639	268422060.27770847	195808289.85281402	393257197.7636155	193377882.78408358	47.6	True	24.725168170804828	24.77185465881684	25.039953951690705	24.809614362408606	25.156019927613375	24.645244205943854	0	0	0	False	False	False	False	False	False	6	3	3	24.845658927104125	24.87029283198861	0.8909841471200444	0.9841555191928069	24.857975879546366	0.024633904884485247
193	sp|P36006|MYO3_YEAST	P36006	MYO3_YEAST	MYO3	1272	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Myosin-3	0.9999	0.999	2	10	10	10	3	3	0	2	1	1	3	3	0	2	1	1	3	3	0	2	1	1	17447592.0	14060202.0	6490027.5	10824416.0	7283544.5	22466534.0	13242643.0	10697137.0	5208862.5	8152422.5	5338995.5	15477872.0		P36006	P36006	False	P36006	False	142.36	sp|P36006|MYO3_YEAST Myosin-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MYO3 PE=1 SV=4	57	2109302.253505462	1647210.802832078	828009.5395122735	1294074.3834373662	958203.5574640034	2722159.925907792	1.4	True	23.958542681658784	23.813539687841434	22.123526314227593	22.999591188518853	21.852458341527523	23.764925939794672	0	0	0	False	False	False	False	False	False	6	3	3	23.29853622790927	22.87232515661368	0.5586349750056696	0.9841555191928069	23.085430692261475	-0.4262110712955902
194	sp|P36008|EF1G2_YEAST	P36008	EF1G2_YEAST	TEF4	412	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Elongation factor 1-gamma 2	1.0	0.999	5	24	24	24	4	5	4	3	4	4	4	5	4	3	4	4	4	5	4	3	4	4	19015640.0	17747010.0	26313868.0	21948796.0	26844140.0	28317506.0	6730050.0	5763481.0	8440473.0	7283579.5	9570330.0	9196909.0		P36008	P36008	False	P36008	False	46.49	sp|P36008|EF1G2_YEAST Elongation factor 1-gamma 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TEF4 PE=1 SV=1	23	5697197.6452317275	5152640.412087555	8319946.137774989	6502981.034811261	8752084.775354372	8503144.89985057	10.4	True	22.982040722367636	22.921327297067492	22.81988180904215	22.8370100014622	22.694458680466024	23.013939776581143	0	0	0	False	False	False	False	False	False	6	3	3	22.90774994282576	22.84846948616979	0.679973216280267	0.9841555191928069	22.878109714497775	-0.05928045665596926
195	sp|P36047|SDS22_YEAST	P36047	SDS22_YEAST	SDS22	338	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Protein phosphatase 1 regulatory subunit SDS22	0.9643	0.999	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		P36047	P36047	False	P36047	False	38.86	sp|P36047|SDS22_YEAST Protein phosphatase 1 regulatory subunit SDS22 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SDS22 PE=1 SV=1	18	0.0	0.0	0.0	0.0	0.0	0.0	5.0	False							6	3	3	True	True	True	True	True	True	0	0	0						
196	sp|P36136|SHB17_YEAST	P36136	SHB17_YEAST	SHB17	271	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Sedoheptulose 1,7-bisphosphatase	1.0	0.999	4	16	10	16	2	1	4	3	4	2	1	0	3	2	3	1	2	1	4	3	4	2	3297449.2	2883570.5	18278104.0	11089782.0	16649463.0	5031746.5	2091946.0	1809605.4	8826875.0	6492710.0	7789338.5	3368783.0		P36136	P36136	False	P36136	False	31.0	sp|P36136|SHB17_YEAST Sedoheptulose 1,7-bisphosphatase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SHB17 PE=1 SV=1	14	1623036.3750303832	1375418.9879079063	9494383.444922166	5397897.017749856	8917888.77711671	2482236.3556985534	17.7	True	21.296269110549808	21.25006200958617	22.884460727351346	22.671183139422133	22.397390822893154	21.565018211346025	0	0	0	False	False	False	False	False	False	6	3	3	21.810263949162437	22.211197391220438	0.49125423050975425	0.9841555191928069	22.010730670191435	0.4009334420580011
197	sp|P37263|YC16_YEAST	P37263	YC16_YEAST	YCR087C-A	153	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	UPF0743 protein YCR087C-A	1.0	0.999	5	54	54	54	6	7	9	12	10	10	6	7	9	12	10	10	6	7	9	12	10	10	26714430.0	21424872.0	78395110.0	93212000.0	59262076.0	44237156.0	15659434.0	14609713.0	44947516.0	54832500.0	33888840.0	31897338.0		P37263	P37263	False	P37263	False	17.73	sp|P37263|YC16_YEAST UPF0743 protein YCR087C-A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YCR087C-A PE=1 SV=1	7	26298201.426850136	20438671.960540894	81443155.65190484	90740968.00433041	63484642.41387696	43645711.04522393	32.0	True	24.20038366237374	24.263242802362242	25.232727442990313	25.749321714673496	24.51862835824903	24.808154834467537	0	0	0	False	False	False	False	False	False	6	3	3	24.56545130257543	25.025368302463352	0.32499976088010446	0.9841555191928069	24.79540980251939	0.45991699988792334
198	sp|P37291|GLYC_YEAST	P37291	GLYC_YEAST	SHM2	469	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Serine hydroxymethyltransferase, cytosolic	0.9941	0.9967	2	2	2	2	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	2315506.0	1920961.8	1621178.0	727569.6	2464846.0	2446695.2	1304296.4	1065253.0	904223.6	0.0	1371695.4	1372907.1		P37291	P37291	False	P37291	False	52.19	sp|P37291|GLYC_YEAST Serine hydroxymethyltransferase, cytosolic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SHM2 PE=1 SV=2	27	590963.0423645786	475102.6379830209	436647.1163420621	183628.63331921352	684566.878579172	625847.4981433277	3.4	True	20.61469525695743	20.485582984514117	19.597309437141167	19.8679396209759	19.891850159334897	20.270024717500064	1	0	1	False	False	False	True	False	False	5	3	2	20.232529226204235	20.009938165936955	0.5827436296378394	0.9841555191928069	20.121233696070597	-0.22259106026728048
199	sp|P37302|APE3_YEAST	P37302	APE3_YEAST	APE3	537	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Aminopeptidase Y	1.0	0.999	3	13	13	13	2	0	4	3	3	1	2	0	4	3	3	1	2	0	4	3	3	1	8582382.0	6939383.5	11949274.0	10906135.0	13329628.0	11201584.0	3678240.5	2916718.0	5107607.0	4382453.0	5370856.0	5001801.5		P37302	P37302	False	P37302	False	60.1	sp|P37302|APE3_YEAST Aminopeptidase Y OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APE3 PE=1 SV=1	24	2464193.3122336417	1930821.4940448476	3620711.629932879	3096629.5155136306	4164823.9125909777	3223447.586298293	7.1	True	22.11043931194444	21.93873277746085	22.09520548241894	22.104100986041363	21.861042049891008	22.13523851531782	0	0	0	False	False	False	False	False	False	6	3	3	22.048125857274744	22.033460517083398	0.9274273368051054	0.9841555191928069	22.04079318717907	-0.014665340191346132
200	sp|P38011|GBLP_YEAST	P38011	GBLP_YEAST	ASC1	319	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Guanine nucleotide-binding protein subunit beta-like protein	1.0	0.999	6	24	24	24	6	6	3	2	3	4	6	6	3	2	3	4	6	6	3	2	3	4	34089876.0	30091538.0	46676100.0	34687950.0	46342744.0	42053430.0	11226446.0	10229545.0	16680461.0	12615788.0	18100628.0	17439974.0		P38011	P38011	False	P38011	False	34.78	sp|P38011|GBLP_YEAST Guanine nucleotide-binding protein subunit beta-like protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASC1 PE=1 SV=4	16	14681945.721026074	12559052.621735195	21214765.613782484	14773665.89575423	21719589.817467008	18152391.76384307	24.1	True	23.72025287446496	23.74905694178312	23.802645216081494	23.629520784075666	23.613857855773496	23.93711669522102	0	0	0	False	False	False	False	False	False	6	3	3	23.75731834410986	23.72683177835673	0.8214268331860227	0.9841555191928069	23.742075061233294	-0.03048656575312947
201	sp|P38013|AHP1_YEAST	P38013	AHP1_YEAST	AHP1	176	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Peroxiredoxin AHP1	1.0	0.999	4	18	18	18	4	4	2	3	3	2	4	4	2	3	3	2	4	4	2	3	3	2	37569840.0	27963294.0	43753064.0	43680908.0	47144716.0	47981256.0	17488722.0	13690680.0	22177134.0	21431542.0	23030082.0	21112744.0		P38013	P38013	False	P38013	False	19.1	sp|P38013|AHP1_YEAST Peroxiredoxin AHP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AHP1 PE=1 SV=4	9	28765704.27485453	20748098.290285803	35353272.5463762	33073394.372918963	39280804.24532188	36819807.82735977	27.8	True	24.359776461282195	24.169509070259224	24.213558989683303	24.39402611786427	23.961337651337796	24.21283290226541	0	0	0	False	False	False	False	False	False	6	3	3	24.247614840408243	24.189398890489162	0.7025053361911746	0.9841555191928069	24.218506865448703	-0.058215949919080856
202	sp|P38041|BOB1_YEAST	P38041	BOB1_YEAST	BOI1	980	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Protein BOB1	1.0	0.999	8	34	34	34	6	8	5	6	4	5	6	8	5	6	4	5	6	8	5	6	4	5	33138726.0	28546292.0	32413178.0	40462892.0	17059570.0	49090484.0	14233980.0	11747162.0	10999173.0	14976383.0	11974376.0	19682892.0		P38041	P38041	False	P38041	False	109.23	sp|P38041|BOB1_YEAST Protein BOB1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=BOI1 PE=1 SV=1	66	3459951.7936392827	2888273.035094438	3571423.382106258	4177751.5182631477	1938268.7832908677	5136955.376051847	7.8	True	24.062690708038833	23.948627222721058	23.201881110039714	23.876979697578832	23.017768580637266	24.11166101681168	0	0	0	False	False	False	False	False	False	6	3	3	23.737733013599865	23.668803098342593	0.8589372682006555	0.9841555191928069	23.70326805597123	-0.06892991525727155
203	sp|P38061|RL32_YEAST	P38061	RL32_YEAST	RPL32	130	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	60S ribosomal protein L32	1.0	0.999	11	148	148	148	30	30	25	20	19	24	30	30	25	20	19	24	30	30	25	20	19	24	1553466500.0	1254229600.0	1540680000.0	1396636000.0	1492816000.0	2153846300.0	337927870.0	287531420.0	262465340.0	275079000.0	284598140.0	467908500.0		P38061	P38061	False	P38061	False	14.76	sp|P38061|RL32_YEAST 60S ribosomal protein L32 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL32 PE=1 SV=1	8	1338104652.0927417	1046934559.8844357	1400509686.363788	1189660019.8041456	1399284910.4037442	1859418451.0849113	66.2	True	28.631995028074282	28.56196267499482	27.77854106918731	28.076064563115356	27.588672431399168	28.68287333765678	0	0	0	False	False	False	False	False	False	6	3	3	28.324166257418806	28.115870110723773	0.5850405396098048	0.9841555191928069	28.22001818407129	-0.2082961466950337
204	sp|P38088|SYG_YEAST	P38088	SYG_YEAST	GRS1	690	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Glycine--tRNA ligase 1, mitochondrial	1.0	0.999	3	5	5	5	0	0	1	1	3	0	0	0	1	1	3	0	0	0	1	1	3	0	3885282.0	4579863.5	7240438.0	6641540.5	10433099.0	7842429.5	1606123.2	1877403.5	2981871.8	2790526.5	4305930.5	3419018.5		P38088	P38088	False	P38088	False	78.14	sp|P38088|SYG_YEAST Glycine--tRNA ligase 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GRS1 PE=1 SV=3	42	637457.7873962696	728174.9275682541	1253658.3787389428	1077579.0921232684	1862747.094458794	1289596.2082551145	5.5	True	20.915006060290498	21.303125624025956	21.318776192896312	21.452899714167888	21.54221504233819	21.586372940112113	0	0	0	False	False	False	False	False	False	6	3	3	21.178969292404258	21.527162565539395	0.1279621752579095	0.9841555191928069	21.353065928971827	0.3481932731351378
205	sp|P38182|ATG8_YEAST	P38182	ATG8_YEAST	ATG8	117	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Autophagy-related protein 8	1.0	0.999	8	67	67	67	0	0	0	19	32	16	0	0	0	19	32	16	0	0	0	19	32	16	0.0	2046191.2	2676343.0	979113660.0	3114987800.0	575952830.0	0.0	0.0	1448791.4	417484100.0	1508783100.0	259843070.0		P38182	P38182	False	P38182	False	13.62	sp|P38182|ATG8_YEAST Autophagy-related protein 8 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATG8 PE=1 SV=1	7	0.0	1952003.7601786149	2780400.710285194	953157547.2542467	3336938223.470087	568252416.4496238	47.9	True	18.7107900699634	19.778598310854495	20.27740784753017	28.677939810241682	29.995059714643435	27.834287483725614	2	2	0	True	True	False	False	False	False	4	1	3	19.588932076116023	28.835762336203576	1.2532846721246783e-05	0.0029201532860505005	24.212347206159798	9.246830260087552
206	sp|P38216|YBM6_YEAST	P38216	YBM6_YEAST	YBR016W	128	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Uncharacterized protein YBR016W	0.9619	0.9989	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0.0	0.0	200841.75	0.0	1420397.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		P38216	P38216	False	P38216	False	14.61	sp|P38216|YBM6_YEAST Uncharacterized protein YBR016W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YBR016W PE=1 SV=1	3	0.0	0.0	486851.37523907935	0.0	3550408.693159322	0.0	14.1	False							6	3	3	True	True	True	True	True	True	0	0	0						
207	sp|P38219|OLA1_YEAST	P38219	OLA1_YEAST	OLA1	394	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Obg-like ATPase 1	0.9995	0.999	3	9	9	9	2	1	1	1	2	2	2	1	1	1	2	2	2	1	1	1	2	2	3982037.5	4894388.0	6849641.0	4924897.5	7881214.5	6611285.0	2816859.8	3153382.8	4449464.0	3955539.5	5097743.0	4668730.0		P38219	P38219	False	P38219	False	44.15	sp|P38219|OLA1_YEAST Obg-like ATPase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OLA1 PE=1 SV=1	24	1143331.790237672	1361819.7568408165	2075488.0028330653	1398348.998923935	2462474.6174355918	1902510.45526955	6.9	True	21.725511259247945	22.051287184400326	21.89618951372182	21.956236846024446	21.78574865099842	22.035820868696167	0	0	0	False	False	False	False	False	False	6	3	3	21.89099598579003	21.925935455239678	0.8408960944994995	0.9841555191928069	21.908465720514855	0.034939469449646765
